"station_id","lng","lat","district","count"
"C5909",121.4897,31.294,"虹口区",4
"C5910",121.4957,31.251,"虹口区",16
"C5911",121.2746,31.0917,"松江区",7
"C5912",121.3176,30.9517,"松江区",80
"C5913",121.2796,31.1027,"松江区",20
"C5914",121.2436,31.0237,"松江区",15
"C5915",121.3136,31.1497,"松江区",1
"C5916",121.3136,31.1487,"松江区",99
"C5917",121.4547,31.245,"静安区",61
"C5918",121.4567,31.252,"静安区",1671
"C5919",121.3697,31.194,"长宁区",9
"C5920",121.3937,31.23,"普陀区",86
"C5921",121.3847,31.236,"普陀区",8
"C5922",121.4527,31.248,"静安区",39
"C5923",121.3697,31.239,"普陀区",85
"C5924",121.4037,31.216,"长宁区",272
"C5925",121.4057,31.197,"长宁区",10
"C5926",121.4877,31.253,"虹口区",14
"C5927",121.3496,31.2257,"长宁区",13
"C5928",121.4317,30.961,"奉贤区",9
"C5929",121.4367,31.241,"普陀区",10
"C5930",121.3767,31.232,"普陀区",0
"C5931",121.4537,31.226,"静安区",0
"C5932",121.5311,31.2296,"浦东新区",13
"C5933",121.37,31.2367,"普陀区",41
"C5934",121.5924,31.2163,"浦东新区",20
"C5935",121.39,31.2237,"普陀区",43
"C5936",121.405,31.2087,"长宁区",98
"C5937",121.457,31.2477,"静安区",10
"C5938",121.511,31.1747,"浦东新区",73
"C5939",121.349,31.2314,"长宁区",11
"C5940",121.437,31.2447,"普陀区",86
"C5941",121.454,31.2467,"静安区",123
"C5943",121.436,31.1837,"徐汇区",61
"C5944",121.402,31.1667,"徐汇区",26
"C5945",121.444,31.1837,"徐汇区",603
"C5946",121.469,31.2117,"黄浦区",27
"C5947",121.456,31.2067,"徐汇区",10
"C5948",121.452,31.1487,"徐汇区",25
"C5949",121.403,31.1627,"徐汇区",11
"C5952",121.408,31.1637,"徐汇区",0
"C5953",121.424,31.1857,"徐汇区",28
"C5954",121.469,31.2097,"黄浦区",0
"C5955",121.467,31.2087,"黄浦区",22
"C5956",121.435,31.1927,"徐汇区",41
"C5957",121.431,31.1707,"徐汇区",161
"C5958",121.388,31.1677,"徐汇区",18
"C5959",121.459,31.2137,"黄浦区",65
"C5960",121.428,31.1897,"徐汇区",7
"C5961",121.406,31.1797,"徐汇区",0
"C5962",121.436,31.1977,"徐汇区",229
"C5963",121.395,31.1697,"徐汇区",21
"C5965",121.457,31.1747,"徐汇区",39
"C5966",121.394,31.1687,"徐汇区",36
"C5967",121.446,31.2817,"静安区",0
"C5968",121.424,31.2737,"普陀区",28
"C5969",121.471,31.2547,"静安区",10
"C5970",121.444,31.3197,"宝山区",16
"C5971",121.471,31.2767,"虹口区",4
"C5972",121.451,31.2847,"静安区",33
"C5973",121.472,31.2777,"虹口区",11
"C5974",121.429,31.2757,"静安区",3
"C5975",121.435,31.2977,"静安区",39
"C5976",121.445,31.3167,"静安区",41
"C5977",121.463,31.2667,"静安区",27
"C5978",121.436,31.2967,"静安区",18
"C5979",121.43,31.2687,"普陀区",239
"C5980",121.464,31.2807,"虹口区",8
"C5981",121.4,31.2967,"宝山区",1
"C5982",121.414,31.3037,"宝山区",51
"C5983",121.476,31.2737,"虹口区",651
"C5984",121.436,31.2957,"静安区",18
"C5985",121.405,31.3327,"宝山区",194
"C5986",121.488,31.2567,"虹口区",548
"C5987",121.461,31.2557,"静安区",13
"C5988",121.153,31.3054,"嘉定区",2
"C5989",121.257,31.4594,"嘉定区",2
"C5990",121.355,31.2574,"嘉定区",0
"C5991",121.269,31.4174,"嘉定区",1
"C5992",121.159,31.2964,"嘉定区",77
"C5993",121.245,31.3994,"嘉定区",31
"C5994",121.322,31.2564,"嘉定区",0
"C5995",121.32,31.2424,"嘉定区",547
"C5996",121.32,31.2424,"嘉定区",328
"C5997",121.244,31.3624,"嘉定区",5
"C5998",121.472,31.3407,"宝山区",66
"C5999",121.419,31.4137,"宝山区",3
"C6000",121.339,31.3064,"宝山区",7
"C6001",121.48,31.4087,"宝山区",171
"C6002",121.472,31.4077,"宝山区",0
"C6003",121.43,31.4157,"宝山区",56
"C6004",121.452,31.3967,"宝山区",42
"C6005",121.487,31.3367,"宝山区",23
"C6023",121.8014,31.1523,"浦东新区",1901
"C6024",121.5564,31.2793,"杨浦区",857
"C6025",121.5664,31.2683,"浦东新区",1128
"C6028",121.447,31.2157,"徐汇区",78
"C6029",121.6274,31.2283,"浦东新区",0
"C6030",121.485,31.2927,"虹口区",20
"C6031",121.332,30.7424,"金山区",17
"C6033",121.446,31.2247,"静安区",420
"C6036",121.347,31.4034,"宝山区",53
"C6037",121.516,31.3037,"杨浦区",107
"C6038",121.5314,31.1873,"浦东新区",0
"C6039",121.454,31.2857,"静安区",56
"C6040",121.506,31.2547,"虹口区",0
"C6042",121.255,31.1174,"松江区",25
"C6043",121.255,31.1174,"松江区",194
"C6044",121.356,31.1414,"闵行区",53
"C6046",121.255,31.1174,"松江区",346
"C6047",121.441,31.2817,"静安区",16
"C6048",121.441,31.2817,"静安区",7
"C6049",121.448,31.2077,"徐汇区",44
"C6052",121.404,31.2007,"长宁区",32
"C6053",121.508,31.1627,"浦东新区",16
"C6054",121.347,31.2214,"长宁区",86
"C6055",121.42,31.1827,"徐汇区",489
"C6056",121.45,31.2497,"静安区",0
"C6058",121.444,31.2087,"徐汇区",39
"C6059",121.486,31.2607,"虹口区",31
"C6061",121.176,31.0724,"松江区",0
"C6062",121.414,31.2417,"普陀区",142
"C6063",121.47,31.1947,"黄浦区",0
"C6064",121.473,31.2857,"虹口区",8
"C6065",121.504,31.2657,"杨浦区",103
"C6066",121.474,31.2987,"虹口区",36
"C6067",121.506,31.2837,"杨浦区",30
"C6068",121.335,30.7414,"金山区",18
"C6069",121.5304,31.2183,"浦东新区",49
"C6070",121.481,31.2167,"黄浦区",0
"C6071",121.157,31.2904,"嘉定区",0
"C6072",121.157,31.2904,"嘉定区",0
"C6073",121.7694,31.0563,"浦东新区",0
"C6074",121.7694,31.0563,"浦东新区",0
"C6075",121.475,31.2237,"黄浦区",0
"C6076",121.475,31.2237,"黄浦区",11
"C6077",121.9054,30.8733,"浦东新区",13
"C6078",121.9054,30.8733,"浦东新区",30
"C6079",121.455,31.2167,"徐汇区",107
"C6080",121.456,31.2187,"黄浦区",395
"C6081",121.456,31.2187,"黄浦区",646
"C6082",121.5194,31.0693,"闵行区",0
"C6083",121.462,31.2337,"静安区",26
"C6084",121.353,31.2304,"长宁区",8
"C6085",121.33,31.2024,"闵行区",22
"C6088",121.334,31.1664,"闵行区",0
"C6089",121.334,31.1664,"闵行区",0
"C6090",121.401,31.1747,"徐汇区",4
"C6091",121.343,31.1944,"长宁区",494
"C6092",121.386,31.1057,"闵行区",38
"C6094",121.26,31.2024,"青浦区",10
"C6095",121.508,31.2447,"浦东新区",30
"C6096",121.508,31.2447,"浦东新区",15
"C6097",121.507,31.2457,"浦东新区",31
"C6098",121.507,31.2457,"浦东新区",9
"C6099",121.6224,31.2143,"浦东新区",34
"C6100",121.414,31.2187,"长宁区",23
"C6101",121.44,31.2257,"静安区",172
"C6102",121.5184,31.0783,"闵行区",35
"C6103",121.516,31.0767,"闵行区",25
"C6104",121.281,31.2994,"嘉定区",6
"C6105",121.441,31.1927,"徐汇区",15
"C6106",121.448,31.0387,"闵行区",21
"C6107",121.448,31.0387,"闵行区",37
"C6108",121.401,31.1677,"徐汇区",59
"C6109",121.401,31.1677,"徐汇区",43
"C6111",121.5674,31.2113,"浦东新区",80
"C6112",121.391,31.2257,"普陀区",17
"C6113",121.407,31.1797,"徐汇区",0
"C6114",121.7004,31.1113,"浦东新区",17
"C6115",121.392,31.2247,"普陀区",270
"C6116",121.312,31.1934,"闵行区",7
"C6117",121.5214,31.3103,"杨浦区",233
"C6118",121.498,31.2687,"虹口区",8
"C6119",121.345,31.3154,"宝山区",0
"C6120",121.9194,30.9003,"浦东新区",20
"C6121",121.8884,30.8653,"浦东新区",7
"C6123",121.8854,30.8863,"浦东新区",35
"C6124",121.329,31.3274,"嘉定区",1
"C6126",121.242,31.0184,"松江区",20
"C6127",121.413,31.1907,"徐汇区",76
"C6128",121.462,31.2347,"静安区",12
"C6129",121.504,30.8447,"奉贤区",0
"C6130",121.504,30.8447,"奉贤区",0
"C6131",121.504,30.8447,"奉贤区",0
"C6132",121.432,31.2127,"徐汇区",0
"C6133",121.342,31.1394,"闵行区",35
"C6134",121.398,31.0877,"闵行区",16
"C6135",121.8854,30.8863,"浦东新区",38
"C6136",121.382,31.2357,"普陀区",13
"C6138",121.483,30.9177,"奉贤区",62
"C6139",121.6164,31.2633,"浦东新区",57
"C6141",121.8554,30.8703,"浦东新区",2
"C6142",121.043,31.1014,"青浦区",9
"C6143",121.6194,31.1243,"浦东新区",94
"C6144",121.23,31.0074,"松江区",195
"C6145",121.186,31.2744,"嘉定区",20
"C6146",121.281,31.1364,"松江区",10
"C6147",121.503,31.2367,"浦东新区",41
"C6148",121.7014,31.2433,"浦东新区",19
"C6149",121.413,31.1967,"长宁区",3
"C6150",121.438,31.3677,"宝山区",103
"C6151",121.5584,31.2153,"浦东新区",128
"C6152",121.5594,31.2143,"浦东新区",214
"C6153",121.5604,31.2143,"浦东新区",45
"C6154",121.5614,31.2133,"浦东新区",453
"C6155",121.271,31.0984,"松江区",27
"C6156",121.271,31.0984,"松江区",0
"C6157",121.377,31.1107,"闵行区",676
"C6158",121.368,31.1777,"闵行区",22
"C6159",121.146,31.1714,"青浦区",0
"C6160",121.336,30.7304,"金山区",108
"C6161",121.418,31.2107,"长宁区",70
"C6162",121.396,31.1647,"徐汇区",34
"C6163",121.475,31.1607,"浦东新区",9
"C6164",121.474,31.1587,"浦东新区",19
"C6165",121.474,31.1587,"浦东新区",2
"C6166",121.146,31.1714,"青浦区",6
"C6167",121.477,31.1607,"浦东新区",53
"C6168",121.462,31.2157,"黄浦区",31
"C6169",121.396,31.1647,"徐汇区",34
"C6170",121.254,31.3694,"嘉定区",53
"C6171",121.254,31.3494,"嘉定区",22
"C6172",121.486,31.2697,"虹口区",33
"C6173",121.253,31.3514,"嘉定区",29
"C6174",121.407,31.1627,"徐汇区",8
"C6175",121.469,31.2357,"黄浦区",51
"C6176",121.486,30.9167,"奉贤区",498
"C6177",121.387,31.1067,"闵行区",27
"C6178",121.351,31.4204,"宝山区",15
"C6179",121.5264,31.0983,"闵行区",18
"C6180",121.453,31.2337,"静安区",1
"C6181",121.453,31.2337,"静安区",15
"C6182",121.453,31.2337,"静安区",32
"C6183",121.465,31.2757,"虹口区",0
"C6184",121.465,31.2757,"虹口区",0
"C6186",121.441,31.2997,"静安区",143
"C6188",121.5284,31.2253,"浦东新区",13
"C6190",121.317,31.0944,"松江区",13
"C6191",121.32,31.2424,"嘉定区",385
"C6192",121.32,31.2384,"嘉定区",40
"C6193",121.32,31.2424,"嘉定区",73
"C6194",121.317,31.0944,"松江区",0
"C6195",121.317,31.0944,"松江区",0
"C6196",121.471,31.2387,"黄浦区",78
"C6198",121.32,31.2384,"嘉定区",37
"C6199",121.32,31.2374,"嘉定区",11
"C6200",121.471,31.2387,"黄浦区",26
"C6201",121.514,31.0797,"闵行区",0
"C6202",121.212,31.2874,"嘉定区",44
"C6203",121.212,31.2874,"嘉定区",65
"C6204",121.505,31.2457,"浦东新区",41
"C6205",121.506,31.2457,"浦东新区",66
"C6206",121.309,31.2224,"闵行区",14
"C6207",121.502,31.1097,"闵行区",6
"C6208",121.509,31.1087,"闵行区",12
"C6209",121.309,31.2204,"闵行区",9
"C6210",121.44,31.2997,"静安区",103
"C6211",121.44,31.2997,"静安区",58
"C6212",121.44,31.2997,"静安区",19
"C6213",121.517,31.2207,"浦东新区",29
"C6214",121.6744,31.2483,"浦东新区",14
"C6215",121.454,31.2837,"静安区",13
"C6217",121.375,31.2727,"普陀区",45
"C6218",121.6684,31.2493,"浦东新区",8
"C6219",121.313,30.9364,"松江区",18
"C6220",121.134,31.0954,"松江区",108
"C6221",121.468,31.2217,"黄浦区",10
"C6222",121.431,31.0327,"闵行区",28
"C6224",121.5294,31.2933,"杨浦区",66
"C6225",121.354,31.1424,"闵行区",89
"C6226",121.326,31.1854,"闵行区",0
"C6227",121.467,31.4037,"宝山区",26
"C6228",121.325,31.2644,"嘉定区",122
"C6229",121.504,30.9227,"奉贤区",372
"C6230",121.455,31.1887,"徐汇区",120
"C6231",121.232,31.2234,"青浦区",55
"C6232",121.9214,30.8853,"浦东新区",140
"C6233",121.5,31.2397,"浦东新区",12
"C6234",121.455,31.2597,"静安区",358
"C6235",121.443,31.3257,"宝山区",82
"C6236",121.475,31.2727,"虹口区",1029
"C6237",121.5964,31.1873,"浦东新区",2
"C6238",121.5844,31.3523,"浦东新区",26
"C6239",121.516,31.2747,"杨浦区",265
"C6240",121.5624,31.1603,"浦东新区",350
"C6241",121.51,31.1507,"浦东新区",220
"C6242",121.5304,31.2163,"浦东新区",34
"C6243",121.225,31.1534,"青浦区",208
"C6244",121.9344,30.8933,"浦东新区",14
"C6245",121.359,31.2597,"嘉定区",2
"C6246",121.5,31.2397,"浦东新区",102
"C6247",121.6154,31.1383,"浦东新区",34
"C6248",121.471,31.2327,"黄浦区",73
"C6249",121.174,31.0744,"松江区",32
"C6250",121.5794,31.1933,"浦东新区",31
"C6251",121.5214,31.1413,"浦东新区",0
"C6252",121.328,31.1794,"闵行区",207
"C6253",121.412,31.2727,"宝山区",279
"C6255",121.6994,31.1903,"浦东新区",81
"C6256",121.5984,31.2543,"浦东新区",11
"C6257",121.6044,31.2153,"浦东新区",40
"C6258",121.457,31.2087,"徐汇区",4
"C6259",121.482,31.1137,"闵行区",16
"C6260",121.482,31.1137,"闵行区",14
"C6261",121.6244,31.2163,"浦东新区",11
"C6262",121.257,31.3054,"嘉定区",64
"C6263",121.398,31.1647,"徐汇区",26
"C6264",121.335,31.2624,"嘉定区",34
"C6265",121.331,30.7394,"金山区",14
"C6266",121.343,31.2664,"嘉定区",77
"C6267",121.314,30.9424,"松江区",57
"C6268",121.484,31.2127,"黄浦区",92
"C6269",121.5584,31.1353,"浦东新区",8
"C6270",121.9074,30.9033,"浦东新区",24
"C6271",121.456,30.9317,"奉贤区",13
"C6272",121.291,31.0064,"松江区",2
"C6273",121.361,31.1417,"闵行区",27
"C6274",121.393,31.0567,"闵行区",216
"C6275",121.495,30.9047,"奉贤区",16
"C6276",121.255,31.0094,"松江区",7
"C6277",121.433,31.1907,"徐汇区",11
"C6278",121.324,31.1934,"闵行区",33
"C6279",121.463,31.2107,"黄浦区",31
"C6280",121.7544,30.8753,"奉贤区",6
"C6281",121.323,30.7584,"金山区",282
"C6282",121.184,31.2894,"嘉定区",31
"C6283",121.487,31.3347,"宝山区",46
"C6284",121.5404,31.0663,"闵行区",269
"C6285",121.263,31.3784,"嘉定区",56
"C6286",121.174,31.0744,"松江区",20
"C6287",121.6314,31.1603,"浦东新区",0
"C6288",121.516,31.1947,"浦东新区",22
"C6289",121.517,31.2917,"杨浦区",134
"C6290",121.366,31.2547,"嘉定区",45
"C6291",121.433,31.3117,"静安区",19
"C6292",121.445,31.1397,"徐汇区",40
"C6293",121.355,31.2544,"嘉定区",14
"C6294",121.369,31.2537,"嘉定区",16
"C6295",121.238,31.3714,"嘉定区",21
"C6296",121.48,31.1997,"黄浦区",20
"C6297",121.5954,31.1813,"浦东新区",14
"C6298",121.5451,31.1476,"浦东新区",41
"C6299",121.1696,31.2887,"嘉定区",28
"C6300",121.4347,31.19,"徐汇区",65
"C6302",121.5991,31.1996,"浦东新区",33
"C6303",121.4747,31.412,"宝山区",134
"C6304",121.3717,31.279,"普陀区",7
"C6305",121.3727,31.111,"闵行区",136
"C6306",121.9221,30.9016,"浦东新区",9
"C6307",121.3486,31.1307,"闵行区",7
"C6308",121.4907,31.236,"黄浦区",7
"C6309",121.3186,31.2387,"嘉定区",132
"C6310",121.4927,30.917,"奉贤区",10
"C6311",121.2176,31.4087,"嘉定区",14
"C6312",121.6091,31.2406,"浦东新区",0
"C6313",121.2546,31.3377,"嘉定区",241
"C6314",121.2606,31.3527,"嘉定区",19
"C6315",121.4207,31.161,"徐汇区",15
"C6316",121.4787,31.251,"虹口区",166
"C6317",121.4497,31.227,"静安区",6
"C6318",121.3236,31.2967,"嘉定区",100
"C6319",121.2526,31.3887,"嘉定区",16
"C6320",121.6381,31.3366,"浦东新区",6
"C6323",121.3046,31.0637,"松江区",34
"C6324",121.3216,31.2907,"嘉定区",29
"C6325",121.5097,31.255,"虹口区",22
"C6326",121.4737,31.287,"虹口区",85
"C6327",121.5167,31.196,"浦东新区",42
"C6328",121.3807,31.245,"普陀区",15
"C6329",121.2486,31.0407,"松江区",10
"C6331",121.5481,31.2426,"浦东新区",76
"C6332",121.4747,31.258,"静安区",12
"C6333",121.3797,31.184,"闵行区",25
"C6335",121.0386,31.1307,"青浦区",20
"C6337",121.5221,31.2086,"浦东新区",504
"C6339",121.4547,31.097,"闵行区",5
"C6340",121.3256,31.1477,"松江区",24
"C6341",121.4437,31.327,"宝山区",0
"C6342",121.4437,31.327,"宝山区",539
"C6343",121.4957,31.221,"黄浦区",5
"C6344",121.4177,31.066,"闵行区",6
"C6345",121.3607,31.139,"闵行区",42
"C6346",121.4767,31.25,"虹口区",20
"C6347",121.4097,31.293,"宝山区",6
"C6348",121.4417,31.28,"静安区",3
"C6349",121.4037,31.209,"长宁区",100
"C6350",121.2276,30.9877,"松江区",142
"C6351",121.2266,31.0187,"松江区",307
"C6352",121.2296,31.0007,"松江区",206
"C6353",121.3216,31.2417,"嘉定区",392
"C6354",121.3316,31.2437,"嘉定区",235
"C6355",121.3506,31.2447,"嘉定区",258
"C6356",121.3707,31.239,"普陀区",383
"C6357",121.3807,31.236,"普陀区",588
"C6358",121.3907,31.236,"普陀区",457
"C6359",121.4097,31.235,"普陀区",1124
"C6360",121.4327,31.207,"长宁区",1339
"C6361",121.4337,31.199,"徐汇区",2773
"C6362",121.4397,31.183,"徐汇区",580
"C6363",121.4507,31.178,"徐汇区",455
"C6364",121.4567,31.172,"徐汇区",812
"C6365",121.4577,31.164,"徐汇区",585
"C6366",121.4787,31.158,"浦东新区",1063
"C6367",121.5087,31.147,"浦东新区",1100
"C6368",121.5191,31.1496,"浦东新区",701
"C6369",121.5361,31.1536,"浦东新区",286
"C6370",121.5107,31.308,"杨浦区",41
"C6371",121.0816,30.9327,"松江区",0
"C6372",121.3156,31.2367,"嘉定区",38
"C6373",121.4867,31.244,"黄浦区",49
"C6374",121.7081,31.0746,"浦东新区",20
"C6375",121.3807,31.354,"宝山区",0
"C6376",121.0066,31.1117,"青浦区",24
"C6378",121.4877,31.251,"虹口区",18
"C6379",121.4517,31.218,"徐汇区",44
"C6380",121.2416,31.3507,"嘉定区",111
"C6381",121.4397,31.249,"普陀区",101
"C6383",121.4977,31.086,"闵行区",163
"C6384",121.4337,31.313,"静安区",11
"C6385",121.4337,31.042,"闵行区",1
"C6386",121.5067,31.255,"虹口区",17
"C6388",121.5067,31.255,"虹口区",88
"C6391",121.1336,31.1587,"青浦区",220
"C6392",121.5671,31.1616,"浦东新区",1101
"C6393",121.3757,31.347,"宝山区",92
"C6394",121.4827,31.257,"虹口区",84
"C6395",121.5631,31.2146,"浦东新区",190
"C6396",121.5911,31.1016,"浦东新区",295
"C6399",121.6671,31.3166,"浦东新区",0
"C6400",121.5791,31.1376,"浦东新区",49
"C6402",121.2406,31.3547,"嘉定区",13
"C6404",121.1996,31.4117,"嘉定区",58
"C6405",121.7061,31.0746,"浦东新区",51
"C6406",121.4877,31.254,"虹口区",21
"C6408",121.4447,31.229,"静安区",367
"C6409",121.1716,31.1147,"松江区",34
"C6410",121.4407,31.285,"静安区",0
"C6411",121.4497,31.227,"静安区",239
"C6412",121.4087,31.198,"长宁区",224
"C6413",121.4387,31.252,"普陀区",25
"C6414",121.1586,31.2907,"嘉定区",523
"C6415",121.3366,31.0917,"松江区",125
"C6416",121.4797,31.204,"黄浦区",171
"C6417",121.4867,30.921,"奉贤区",285
"C6418",121.3937,31.143,"闵行区",501
"C6419",121.3266,31.2417,"嘉定区",55
"C6421",121.5191,31.2326,"浦东新区",55
"C6422",121.4557,31.19,"徐汇区",306
"C6423",121.3176,31.2987,"嘉定区",471
"C6424",121.3697,31.35,"宝山区",103
"C6425",121.7601,31.0576,"浦东新区",799
"C6426",121.9061,30.9276,"浦东新区",265
"C6427",121.9251,30.9116,"浦东新区",200
"C6428",121.4497,31.227,"静安区",28
"C6429",121.4497,31.227,"静安区",328
"C6430",121.4277,31.197,"徐汇区",22
"C6431",121.5311,31.2156,"浦东新区",83
"C6432",121.4107,31.237,"普陀区",919
"C6433",121.4337,31.042,"闵行区",6
"C6434",121.3046,31.2117,"闵行区",0
"C6435",121.3046,31.2117,"闵行区",156
"C6436",121.3857,31.231,"普陀区",447
"C6437",121.3697,31.35,"宝山区",196
"C6438",121.4177,31.36,"宝山区",74
"C6439",121.5037,31.098,"闵行区",13
"C6441",121.2736,31.3897,"嘉定区",439
"C6446",121.4897,31.399,"宝山区",170
"C6449",121.3486,31.2337,"长宁区",10
"C6451",121.2236,31.0117,"松江区",17
"C6452",121.4987,31.384,"宝山区",60
"C6456",121.3506,31.2297,"长宁区",26
"C6457",121.5137,31.235,"浦东新区",6
"C6458",121.6251,31.2076,"浦东新区",28
"C6459",121.4437,31.325,"宝山区",251
"C6460",121.3987,31.293,"宝山区",192
"C6462",121.5007,31.237,"浦东新区",42
"C6463",121.8161,30.9136,"浦东新区",160
"C6464",121.7051,31.1566,"浦东新区",0
"C6465",121.3556,31.2217,"长宁区",7
"C6466",121.5691,31.1476,"浦东新区",7
"C6468",121.4267,31.163,"徐汇区",239
"C6469",121.5311,31.2156,"浦东新区",94
"C6470",121.3176,31.1967,"闵行区",110
"C6471",121.3126,31.1947,"闵行区",389
"C6472",121.4697,31.246,"静安区",784
"C6473",121.4807,31.248,"虹口区",1079
"C6474",121.4957,31.254,"虹口区",465
"C6475",121.5047,31.257,"虹口区",473
"C6476",121.5117,31.262,"杨浦区",720
"C6477",121.5201,31.2666,"杨浦区",595
"C6478",121.5301,31.2716,"杨浦区",738
"C6479",121.5421,31.2786,"杨浦区",491
"C6480",121.5481,31.2826,"杨浦区",326
"C6481",121.5591,31.2836,"杨浦区",244
"C6482",121.5781,31.2846,"浦东新区",333
"C6483",121.5871,31.2826,"浦东新区",556
"C6484",121.6001,31.2826,"浦东新区",218
"C6485",121.6101,31.2826,"浦东新区",210
"C6486",121.6241,31.2826,"浦东新区",158
"C6487",121.6351,31.2666,"浦东新区",241
"C6488",121.6131,31.1056,"浦东新区",6
"C6489",121.4437,31.283,"静安区",68
"C6490",121.3146,31.1907,"闵行区",9
"C6491",121.5931,31.2396,"浦东新区",30
"C6492",121.5177,30.849,"奉贤区",9
"C6493",121.4207,31.235,"普陀区",787
"C6494",121.5087,31.198,"浦东新区",104
"C6495",121.9251,30.9056,"浦东新区",7
"C6496",121.3256,30.7327,"金山区",115
"C6497",121.4727,31.218,"黄浦区",229
"C6498",121.5971,31.1816,"浦东新区",42
"C6499",121.4127,31.231,"普陀区",55
"C6500",121.4567,31.168,"徐汇区",31
"C6501",121.6641,31.2406,"浦东新区",30
"C6502",121.4277,31.237,"普陀区",515
"C6503",121.3807,31.237,"普陀区",455
"C6504",121.4377,31.246,"普陀区",715
"C6505",121.4767,31.225,"黄浦区",90
"C6506",121.4507,31.276,"静安区",103
"C6507",121.6761,31.2516,"浦东新区",5
"C6509",121.6101,31.1326,"浦东新区",3
"C6510",121.4517,31.196,"徐汇区",133
"C6512",121.6691,31.2546,"浦东新区",10
"C6513",121.5861,31.2426,"浦东新区",13
"C6514",121.3757,31.237,"普陀区",134
"C6515",121.6291,31.2466,"浦东新区",2
"C6517",121.4017,31.309,"宝山区",69
"C6518",121.4367,31.173,"徐汇区",31
"C6519",121.2336,31.3947,"嘉定区",16
"C6520",121.4627,31.235,"黄浦区",9
"C6521",121.3386,31.1657,"闵行区",53
"C6522",121.5117,31.319,"杨浦区",39
"C6526",121.1366,31.1547,"青浦区",278
"C6527",121.4847,31.235,"黄浦区",25
"C6528",121.3897,31.223,"普陀区",210
"C6529",121.2026,31.4277,"嘉定区",22
"C6530",121.6091,31.2516,"浦东新区",34
"C6531",121.5881,31.3146,"浦东新区",172
"C6532",121.4607,31.24,"黄浦区",143
"C6533",121.6001,31.1726,"浦东新区",25
"C6534",121.5037,31.247,"浦东新区",46
"C6535",121.6241,31.2136,"浦东新区",33
"C6536",121.2356,31.0597,"松江区",858
"C6537",121.4927,31.386,"宝山区",189
"C6538",121.5311,31.2296,"浦东新区",14
"C6539",121.5007,31.246,"浦东新区",41
"C6540",121.1856,31.2797,"嘉定区",0
"C6542",121.3677,31.207,"长宁区",0
"C6543",121.5461,31.1926,"浦东新区",178
"C6545",121.4487,31.019,"闵行区",4
"C6546",121.4927,31.34,"宝山区",45
"C6547",121.2666,31.1897,"青浦区",4
"C6548",121.5931,31.2536,"浦东新区",66
"C6550",121.5181,31.0896,"闵行区",104
"C6556",121.5311,31.2716,"杨浦区",55
"C6557",121.4487,31.191,"徐汇区",172
"C6558",121.4987,31.228,"黄浦区",33
"C6559",121.1786,31.2847,"嘉定区",22
"C6563",121.2936,31.1907,"青浦区",275
"C6564",121.2936,31.1907,"青浦区",9
"C6567",121.4297,31.19,"徐汇区",55
"C6575",121.5047,31.238,"浦东新区",84
"C6578",121.3797,31.117,"闵行区",0
"C6579",121.0456,31.1237,"青浦区",16
"C6580",121.2606,31.3547,"嘉定区",11
"C6581",121.5087,31.41,"宝山区",4
"C6583",121.5157,31.293,"杨浦区",8
"C6586",121.3126,31.1947,"闵行区",7
"C6588",121.4537,31.19,"徐汇区",26
"C6589",121.3106,31.1987,"闵行区",148
"C6591",121.4387,31.185,"徐汇区",2
"C6592",121.4387,31.185,"徐汇区",253
"C6593",121.4387,31.185,"徐汇区",59
"C6594",121.4387,31.185,"徐汇区",67
"C6595",121.4387,31.185,"徐汇区",117
"C6596",121.4387,31.185,"徐汇区",55
"C6597",121.4387,31.185,"徐汇区",8
"C6598",121.4387,31.185,"徐汇区",17
"C6601",121.4537,31.19,"徐汇区",28
"C6602",121.7891,31.1756,"浦东新区",726
"C6608",121.4897,30.918,"奉贤区",169
"C6613",121.4837,31.257,"虹口区",43
"C6615",121.4827,31.187,"浦东新区",14
"C6617",121.8561,31.0896,"浦东新区",21
"C6618",121.2396,31.3987,"嘉定区",20
"C6621",121.3637,31.172,"闵行区",0
"C6622",121.0886,31.1447,"青浦区",427
"C6624",121.2936,31.1837,"青浦区",297
"C6625",121.2936,31.1837,"青浦区",265
"C6626",121.2916,31.1827,"青浦区",303
"C6627",121.2916,31.1827,"青浦区",402
"C6628",121.2866,31.0987,"松江区",134
"C6629",121.5167,31.214,"浦东新区",7
"C6630",121.6581,31.2416,"浦东新区",11
"C6632",121.6741,31.1566,"浦东新区",605
"C6633",121.6741,31.1566,"浦东新区",552
"C6634",121.6741,31.1566,"浦东新区",456
"C6635",121.6741,31.1566,"浦东新区",286
"C6636",121.6741,31.1566,"浦东新区",324
"C6637",121.6741,31.1566,"浦东新区",485
"C6638",121.2936,31.1907,"青浦区",14
"C6639",121.2936,31.1907,"青浦区",314
"C6640",121.3486,31.2237,"长宁区",157
"C6641",121.8561,31.0896,"浦东新区",22
"C6642",121.2916,31.1857,"青浦区",456
"C6643",121.5047,31.238,"浦东新区",155
"C6644",121.5047,31.238,"浦东新区",34
"C6645",121.5047,31.238,"浦东新区",0
"C6647",121.4517,31.213,"徐汇区",603
"C6649",121.4547,31.246,"静安区",1129
"C6650",121.4607,31.25,"静安区",252
"C6651",121.4577,31.233,"静安区",567
"C6652",121.4617,31.224,"黄浦区",358
"C6653",121.4727,31.219,"黄浦区",709
