station_id,lng,lat,district
C5997,121.244,31.3624,嘉定区
C5998,121.472,31.3407,宝山区
C5999,121.419,31.4137,宝山区
C6000,121.339,31.3064,宝山区
C6001,121.48,31.4087,宝山区
C6002,121.472,31.4077,宝山区
C6003,121.43,31.4157,宝山区
C6004,121.452,31.3967,宝山区
C6005,121.487,31.3367,宝山区
C6023,121.8014,31.1523,浦东新区
C6024,121.5564,31.2793,杨浦区
C6025,121.5664,31.2683,浦东新区
C6028,121.447,31.2157,徐汇区
C6029,121.6274,31.2283,浦东新区
C6030,121.485,31.2927,虹口区
C6031,121.332,30.7424,金山区
C6033,121.446,31.2247,静安区
C6036,121.347,31.4034,宝山区
C6037,121.516,31.3037,杨浦区
C6038,121.5314,31.1873,浦东新区
C6039,121.454,31.2857,静安区
C6040,121.506,31.2547,虹口区
C6042,121.255,31.1174,松江区
C6043,121.255,31.1174,松江区
C6044,121.356,31.1414,闵行区
C6046,121.255,31.1174,松江区
C6047,121.441,31.2817,静安区
C6048,121.441,31.2817,静安区
C6049,121.448,31.2077,徐汇区
C6052,121.404,31.2007,长宁区
C6053,121.508,31.1627,浦东新区
C6054,121.347,31.2214,长宁区
C6055,121.42,31.1827,徐汇区
C6056,121.45,31.2497,静安区
C6058,121.444,31.2087,徐汇区
C6059,121.486,31.2607,虹口区
C6061,121.176,31.0724,松江区
C6062,121.414,31.2417,普陀区
C6063,121.47,31.1947,黄浦区
C6064,121.473,31.2857,虹口区
C6065,121.504,31.2657,杨浦区
C6066,121.474,31.2987,虹口区
C6067,121.506,31.2837,杨浦区
C6068,121.335,30.7414,金山区
C6069,121.5304,31.2183,浦东新区
C6070,121.481,31.2167,黄浦区
C6071,121.157,31.2904,嘉定区
C6072,121.157,31.2904,嘉定区
C6073,121.7694,31.0563,浦东新区
C6074,121.7694,31.0563,浦东新区
C6075,121.475,31.2237,黄浦区
C6076,121.475,31.2237,黄浦区
C6077,121.9054,30.8733,浦东新区
C6078,121.9054,30.8733,浦东新区
C6079,121.455,31.2167,徐汇区
C6080,121.456,31.2187,黄浦区
C6081,121.456,31.2187,黄浦区
C6082,121.5194,31.0693,闵行区
C6083,121.462,31.2337,静安区
C6084,121.353,31.2304,长宁区
C6085,121.33,31.2024,闵行区
C6088,121.334,31.1664,闵行区
C6089,121.334,31.1664,闵行区
C6090,121.401,31.1747,徐汇区
C6091,121.343,31.1944,长宁区
C6092,121.386,31.1057,闵行区
C6094,121.26,31.2024,青浦区
C6095,121.508,31.2447,浦东新区
C6096,121.508,31.2447,浦东新区
C6097,121.507,31.2457,浦东新区
C6098,121.507,31.2457,浦东新区
C6099,121.6224,31.2143,浦东新区
C6100,121.414,31.2187,长宁区
C6101,121.44,31.2257,静安区
C6102,121.5184,31.0783,闵行区
C6103,121.516,31.0767,闵行区
C6104,121.281,31.2994,嘉定区
C6105,121.441,31.1927,徐汇区
C6106,121.448,31.0387,闵行区
C6107,121.448,31.0387,闵行区
C6108,121.401,31.1677,徐汇区
C6109,121.401,31.1677,徐汇区
C6111,121.5674,31.2113,浦东新区
C6112,121.391,31.2257,普陀区
C6113,121.407,31.1797,徐汇区
C6114,121.7004,31.1113,浦东新区
C6115,121.392,31.2247,普陀区
C6116,121.312,31.1934,闵行区
C6117,121.5214,31.3103,杨浦区
C6118,121.498,31.2687,虹口区
C6119,121.345,31.3154,宝山区
C6120,121.9194,30.9003,浦东新区
C6121,121.8884,30.8653,浦东新区
C6123,121.8854,30.8863,浦东新区
C6124,121.329,31.3274,嘉定区
C6126,121.242,31.0184,松江区
C6127,121.413,31.1907,徐汇区
C6128,121.462,31.2347,静安区
C6129,121.504,30.8447,奉贤区
C6130,121.504,30.8447,奉贤区
C6131,121.504,30.8447,奉贤区
C6132,121.432,31.2127,徐汇区
C6133,121.342,31.1394,闵行区
C6134,121.398,31.0877,闵行区
C6135,121.8854,30.8863,浦东新区
C6136,121.382,31.2357,普陀区
C6138,121.483,30.9177,奉贤区
C6139,121.6164,31.2633,浦东新区
C6141,121.8554,30.8703,浦东新区
C6142,121.043,31.1014,青浦区
C6143,121.6194,31.1243,浦东新区
C6144,121.23,31.0074,松江区
C6145,121.186,31.2744,嘉定区
C6146,121.281,31.1364,松江区
C6147,121.503,31.2367,浦东新区
C6148,121.7014,31.2433,浦东新区
C6149,121.413,31.1967,长宁区
C6150,121.438,31.3677,宝山区
C6151,121.5584,31.2153,浦东新区
C6152,121.5594,31.2143,浦东新区
C6153,121.5604,31.2143,浦东新区
C6154,121.5614,31.2133,浦东新区
C6155,121.271,31.0984,松江区
C6156,121.271,31.0984,松江区
C6157,121.377,31.1107,闵行区
C6158,121.368,31.1777,闵行区
C6159,121.146,31.1714,青浦区
C6160,121.336,30.7304,金山区
C6161,121.418,31.2107,长宁区
C6162,121.396,31.1647,徐汇区
C6163,121.475,31.1607,浦东新区
C6164,121.474,31.1587,浦东新区
C6165,121.474,31.1587,浦东新区
C6166,121.146,31.1714,青浦区
C6167,121.477,31.1607,浦东新区
C6168,121.462,31.2157,黄浦区
C6169,121.396,31.1647,徐汇区
C6170,121.254,31.3694,嘉定区
C6171,121.254,31.3494,嘉定区
C6172,121.486,31.2697,虹口区
C6173,121.253,31.3514,嘉定区
C6174,121.407,31.1627,徐汇区
C6175,121.469,31.2357,黄浦区
C6176,121.486,30.9167,奉贤区
C6177,121.387,31.1067,闵行区
C6178,121.351,31.4204,宝山区
C6179,121.5264,31.0983,闵行区
C6180,121.453,31.2337,静安区
C6181,121.453,31.2337,静安区
C6182,121.453,31.2337,静安区
C6183,121.465,31.2757,虹口区
C6184,121.465,31.2757,虹口区
C6186,121.441,31.2997,静安区
C6188,121.5284,31.2253,浦东新区
C6190,121.317,31.0944,松江区
C6191,121.32,31.2424,嘉定区
C6192,121.32,31.2384,嘉定区
C6193,121.32,31.2424,嘉定区
C6194,121.317,31.0944,松江区
C6195,121.317,31.0944,松江区
C6196,121.471,31.2387,黄浦区
C6198,121.32,31.2384,嘉定区
C6199,121.32,31.2374,嘉定区
C6200,121.471,31.2387,黄浦区
C6201,121.514,31.0797,闵行区
C6202,121.212,31.2874,嘉定区
C6203,121.212,31.2874,嘉定区
C6204,121.505,31.2457,浦东新区
C6205,121.506,31.2457,浦东新区
C6206,121.309,31.2224,闵行区
C6207,121.502,31.1097,闵行区
C6208,121.509,31.1087,闵行区
C6209,121.309,31.2204,闵行区
C6210,121.44,31.2997,静安区
C6211,121.44,31.2997,静安区
C6212,121.44,31.2997,静安区
C6213,121.517,31.2207,浦东新区
C6214,121.6744,31.2483,浦东新区
C6215,121.454,31.2837,静安区
C6217,121.375,31.2727,普陀区
C6218,121.6684,31.2493,浦东新区
C6219,121.313,30.9364,松江区
C6220,121.134,31.0954,松江区
C6221,121.468,31.2217,黄浦区
C6222,121.431,31.0327,闵行区
C6224,121.5294,31.2933,杨浦区
C6225,121.354,31.1424,闵行区
C6226,121.326,31.1854,闵行区
C6227,121.467,31.4037,宝山区
C6228,121.325,31.2644,嘉定区
C6229,121.504,30.9227,奉贤区
C6230,121.455,31.1887,徐汇区
C6231,121.232,31.2234,青浦区
C6232,121.9214,30.8853,浦东新区
C6233,121.5,31.2397,浦东新区
C6234,121.455,31.2597,静安区
C6235,121.443,31.3257,宝山区
C6236,121.475,31.2727,虹口区
C6237,121.5964,31.1873,浦东新区
C6238,121.5844,31.3523,浦东新区
C6239,121.516,31.2747,杨浦区
C6240,121.5624,31.1603,浦东新区
C6241,121.51,31.1507,浦东新区
C6242,121.5304,31.2163,浦东新区
C6243,121.225,31.1534,青浦区
C6244,121.9344,30.8933,浦东新区
C6245,121.359,31.2597,嘉定区
C6246,121.5,31.2397,浦东新区
C6247,121.6154,31.1383,浦东新区
C6248,121.471,31.2327,黄浦区
C6249,121.174,31.0744,松江区
C6250,121.5794,31.1933,浦东新区
C6251,121.5214,31.1413,浦东新区
C6252,121.328,31.1794,闵行区
C6253,121.412,31.2727,宝山区
C6255,121.6994,31.1903,浦东新区
C6256,121.5984,31.2543,浦东新区
C6257,121.6044,31.2153,浦东新区
C6258,121.457,31.2087,徐汇区
C6259,121.482,31.1137,闵行区
C6260,121.482,31.1137,闵行区
C6261,121.6244,31.2163,浦东新区
C6262,121.257,31.3054,嘉定区
C6263,121.398,31.1647,徐汇区
C6264,121.335,31.2624,嘉定区
C6265,121.331,30.7394,金山区
C6266,121.343,31.2664,嘉定区
C6267,121.314,30.9424,松江区
C6268,121.484,31.2127,黄浦区
C6269,121.5584,31.1353,浦东新区
C6270,121.9074,30.9033,浦东新区
C6271,121.456,30.9317,奉贤区
C6272,121.291,31.0064,松江区
C6273,121.361,31.1417,闵行区
C6274,121.393,31.0567,闵行区
C6275,121.495,30.9047,奉贤区
C6276,121.255,31.0094,松江区
C6277,121.433,31.1907,徐汇区
C6278,121.324,31.1934,闵行区
C6279,121.463,31.2107,黄浦区
C6280,121.7544,30.8753,奉贤区
C6281,121.323,30.7584,金山区
C6282,121.184,31.2894,嘉定区
C6283,121.487,31.3347,宝山区
C6284,121.5404,31.0663,闵行区
C6285,121.263,31.3784,嘉定区
C6286,121.174,31.0744,松江区
C6287,121.6314,31.1603,浦东新区
C6288,121.516,31.1947,浦东新区
C6289,121.517,31.2917,杨浦区
C6290,121.366,31.2547,嘉定区
C6291,121.433,31.3117,静安区
C6292,121.445,31.1397,徐汇区
C6293,121.355,31.2544,嘉定区
C6294,121.369,31.2537,嘉定区
C6295,121.238,31.3714,嘉定区
C6296,121.48,31.1997,黄浦区
C6297,121.5954,31.1813,浦东新区
C6298,121.5451,31.1476,浦东新区
C6299,121.1696,31.2887,嘉定区
C6300,121.4347,31.19,徐汇区
C6302,121.5991,31.1996,浦东新区
C6303,121.4747,31.412,宝山区
C6304,121.3717,31.279,普陀区
C6305,121.3727,31.111,闵行区
C6306,121.9221,30.9016,浦东新区
C6307,121.3486,31.1307,闵行区
C6308,121.4907,31.236,黄浦区
C6309,121.3186,31.2387,嘉定区
C6310,121.4927,30.917,奉贤区
C6311,121.2176,31.4087,嘉定区
C6312,121.6091,31.2406,浦东新区
C6313,121.2546,31.3377,嘉定区
C6314,121.2606,31.3527,嘉定区
C6315,121.4207,31.161,徐汇区
C6316,121.4787,31.251,虹口区
C6317,121.4497,31.227,静安区
C6318,121.3236,31.2967,嘉定区
C6319,121.2526,31.3887,嘉定区
C6320,121.6381,31.3366,浦东新区
C6323,121.3046,31.0637,松江区
C6324,121.3216,31.2907,嘉定区
C6325,121.5097,31.255,虹口区
C6326,121.4737,31.287,虹口区
C6327,121.5167,31.196,浦东新区
C6328,121.3807,31.245,普陀区
C6329,121.2486,31.0407,松江区
C6331,121.5481,31.2426,浦东新区
C6332,121.4747,31.258,静安区
C6333,121.3797,31.184,闵行区
C6335,121.0386,31.1307,青浦区
C6337,121.5221,31.2086,浦东新区
C6339,121.4547,31.097,闵行区
C6340,121.3256,31.1477,松江区
C6341,121.4437,31.327,宝山区
C6342,121.4437,31.327,宝山区
C6343,121.4957,31.221,黄浦区
C6344,121.4177,31.066,闵行区
C6345,121.3607,31.139,闵行区
C6346,121.4767,31.25,虹口区
C6347,121.4097,31.293,宝山区
C6348,121.4417,31.28,静安区
C6349,121.4037,31.209,长宁区
C6350,121.2276,30.9877,松江区
C6351,121.2266,31.0187,松江区
C6352,121.2296,31.0007,松江区
C6353,121.3216,31.2417,嘉定区
C6354,121.3316,31.2437,嘉定区
C6355,121.3506,31.2447,嘉定区
C6356,121.3707,31.239,普陀区
C6357,121.3807,31.236,普陀区
C6358,121.3907,31.236,普陀区
C6359,121.4097,31.235,普陀区
C6360,121.4327,31.207,长宁区
C6361,121.4337,31.199,徐汇区
C6362,121.4397,31.183,徐汇区
C6363,121.4507,31.178,徐汇区
C6364,121.4567,31.172,徐汇区
C6365,121.4577,31.164,徐汇区
C6366,121.4787,31.158,浦东新区
C6367,121.5087,31.147,浦东新区
C6368,121.5191,31.1496,浦东新区
C6369,121.5361,31.1536,浦东新区
C6370,121.5107,31.308,杨浦区
C6371,121.0816,30.9327,松江区
C6372,121.3156,31.2367,嘉定区
C6373,121.4867,31.244,黄浦区
C6374,121.7081,31.0746,浦东新区
C6375,121.3807,31.354,宝山区
C6376,121.0066,31.1117,青浦区
C6378,121.4877,31.251,虹口区
C6379,121.4517,31.218,徐汇区
C6380,121.2416,31.3507,嘉定区
C6381,121.4397,31.249,普陀区
C6383,121.4977,31.086,闵行区
C6384,121.4337,31.313,静安区
C6385,121.4337,31.042,闵行区
C6386,121.5067,31.255,虹口区
C6388,121.5067,31.255,虹口区
C6391,121.1336,31.1587,青浦区
C6392,121.5671,31.1616,浦东新区
C6393,121.3757,31.347,宝山区
C6394,121.4827,31.257,虹口区
C6395,121.5631,31.2146,浦东新区
C6396,121.5911,31.1016,浦东新区
C6399,121.6671,31.3166,浦东新区
C6400,121.5791,31.1376,浦东新区
C6402,121.2406,31.3547,嘉定区
C6404,121.1996,31.4117,嘉定区
C6405,121.7061,31.0746,浦东新区
C6406,121.4877,31.254,虹口区
C6408,121.4447,31.229,静安区
C6409,121.1716,31.1147,松江区
C6410,121.4407,31.285,静安区
C6411,121.4497,31.227,静安区
C6412,121.4087,31.198,长宁区
C6413,121.4387,31.252,普陀区
C6414,121.1586,31.2907,嘉定区
C6415,121.3366,31.0917,松江区
C6416,121.4797,31.204,黄浦区
C6417,121.4867,30.921,奉贤区
C6418,121.3937,31.143,闵行区
C6419,121.3266,31.2417,嘉定区
C6421,121.5191,31.2326,浦东新区
C6422,121.4557,31.19,徐汇区
C6423,121.3176,31.2987,嘉定区
C6424,121.3697,31.35,宝山区
C6425,121.7601,31.0576,浦东新区
C6426,121.9061,30.9276,浦东新区
C6427,121.9251,30.9116,浦东新区
C6428,121.4497,31.227,静安区
C6429,121.4497,31.227,静安区
C6430,121.4277,31.197,徐汇区
C6431,121.5311,31.2156,浦东新区
C6432,121.4107,31.237,普陀区
C6433,121.4337,31.042,闵行区
C6434,121.3046,31.2117,闵行区
C6435,121.3046,31.2117,闵行区
C6436,121.3857,31.231,普陀区
C6437,121.3697,31.35,宝山区
C6438,121.4177,31.36,宝山区
C6439,121.5037,31.098,闵行区
C6441,121.2736,31.3897,嘉定区
C6446,121.4897,31.399,宝山区
C6449,121.3486,31.2337,长宁区
C6451,121.2236,31.0117,松江区
C6452,121.4987,31.384,宝山区
C6456,121.3506,31.2297,长宁区
C6457,121.5137,31.235,浦东新区
C6458,121.6251,31.2076,浦东新区
C6459,121.4437,31.325,宝山区
C6460,121.3987,31.293,宝山区
C6462,121.5007,31.237,浦东新区
C6463,121.8161,30.9136,浦东新区
C6464,121.7051,31.1566,浦东新区
C6465,121.3556,31.2217,长宁区
C6466,121.5691,31.1476,浦东新区
C6468,121.4267,31.163,徐汇区
C6469,121.5311,31.2156,浦东新区
C6470,121.3176,31.1967,闵行区
C6471,121.3126,31.1947,闵行区
C6472,121.4697,31.246,静安区
C6473,121.4807,31.248,虹口区
C6474,121.4957,31.254,虹口区
C6475,121.5047,31.257,虹口区
C6476,121.5117,31.262,杨浦区
C6477,121.5201,31.2666,杨浦区
C6478,121.5301,31.2716,杨浦区
C6479,121.5421,31.2786,杨浦区
C6480,121.5481,31.2826,杨浦区
C6481,121.5591,31.2836,杨浦区
C6482,121.5781,31.2846,浦东新区
C6483,121.5871,31.2826,浦东新区
C6484,121.6001,31.2826,浦东新区
C6485,121.6101,31.2826,浦东新区
C6486,121.6241,31.2826,浦东新区
C6487,121.6351,31.2666,浦东新区
C6488,121.6131,31.1056,浦东新区
C6489,121.4437,31.283,静安区
C6490,121.3146,31.1907,闵行区
C6491,121.5931,31.2396,浦东新区
C6492,121.5177,30.849,奉贤区
C6493,121.4207,31.235,普陀区
C6494,121.5087,31.198,浦东新区
C6495,121.9251,30.9056,浦东新区
C6496,121.3256,30.7327,金山区
C6497,121.4727,31.218,黄浦区
C6498,121.5971,31.1816,浦东新区
C6499,121.4127,31.231,普陀区
C6500,121.4567,31.168,徐汇区
C6501,121.6641,31.2406,浦东新区
C6502,121.4277,31.237,普陀区
C6503,121.3807,31.237,普陀区
C6504,121.4377,31.246,普陀区
C6505,121.4767,31.225,黄浦区
C6506,121.4507,31.276,静安区
C6507,121.6761,31.2516,浦东新区
C6509,121.6101,31.1326,浦东新区
C6510,121.4517,31.196,徐汇区
C6512,121.6691,31.2546,浦东新区
C6513,121.5861,31.2426,浦东新区
C6514,121.3757,31.237,普陀区
C6515,121.6291,31.2466,浦东新区
C6517,121.4017,31.309,宝山区
C6518,121.4367,31.173,徐汇区
C6519,121.2336,31.3947,嘉定区
C6520,121.4627,31.235,黄浦区
C6521,121.3386,31.1657,闵行区
C6522,121.5117,31.319,杨浦区
C6526,121.1366,31.1547,青浦区
C6527,121.4847,31.235,黄浦区
C6528,121.3897,31.223,普陀区
C6529,121.2026,31.4277,嘉定区
C6530,121.6091,31.2516,浦东新区
C6531,121.5881,31.3146,浦东新区
C6532,121.4607,31.24,黄浦区
C6533,121.6001,31.1726,浦东新区
C6534,121.5037,31.247,浦东新区
C6535,121.6241,31.2136,浦东新区
C6536,121.2356,31.0597,松江区
C6537,121.4927,31.386,宝山区
C6538,121.5311,31.2296,浦东新区
C6539,121.5007,31.246,浦东新区
C6540,121.1856,31.2797,嘉定区
C6542,121.3677,31.207,长宁区
C6543,121.5461,31.1926,浦东新区
C6545,121.4487,31.019,闵行区
C6546,121.4927,31.34,宝山区
C6547,121.2666,31.1897,青浦区
C6548,121.5931,31.2536,浦东新区
C6550,121.5181,31.0896,闵行区
C6556,121.5311,31.2716,杨浦区
C6557,121.4487,31.191,徐汇区
C6558,121.4987,31.228,黄浦区
C6559,121.1786,31.2847,嘉定区
C6563,121.2936,31.1907,青浦区
C6564,121.2936,31.1907,青浦区
C6567,121.4297,31.19,徐汇区
C6575,121.5047,31.238,浦东新区
C6578,121.3797,31.117,闵行区
C6579,121.0456,31.1237,青浦区
C6580,121.2606,31.3547,嘉定区
C6581,121.5087,31.41,宝山区
C6583,121.5157,31.293,杨浦区
C6586,121.3126,31.1947,闵行区
C6588,121.4537,31.19,徐汇区
C6589,121.3106,31.1987,闵行区
C6591,121.4387,31.185,徐汇区
C6592,121.4387,31.185,徐汇区
C6593,121.4387,31.185,徐汇区
C6594,121.4387,31.185,徐汇区
C6595,121.4387,31.185,徐汇区
C6596,121.4387,31.185,徐汇区
C6597,121.4387,31.185,徐汇区
C6598,121.4387,31.185,徐汇区
C6601,121.4537,31.19,徐汇区
C6602,121.7891,31.1756,浦东新区
C6608,121.4897,30.918,奉贤区
C6613,121.4837,31.257,虹口区
C6615,121.4827,31.187,浦东新区
C6617,121.8561,31.0896,浦东新区
C6618,121.2396,31.3987,嘉定区
C6621,121.3637,31.172,闵行区
C6622,121.0886,31.1447,青浦区
C6624,121.2936,31.1837,青浦区
C6625,121.2936,31.1837,青浦区
C6626,121.2916,31.1827,青浦区
C6627,121.2916,31.1827,青浦区
C6628,121.2866,31.0987,松江区
C6629,121.5167,31.214,浦东新区
C6630,121.6581,31.2416,浦东新区
C6632,121.6741,31.1566,浦东新区
C6633,121.6741,31.1566,浦东新区
C6634,121.6741,31.1566,浦东新区
C6635,121.6741,31.1566,浦东新区
C6636,121.6741,31.1566,浦东新区
C6637,121.6741,31.1566,浦东新区
C6638,121.2936,31.1907,青浦区
C6639,121.2936,31.1907,青浦区
C6640,121.3486,31.2237,长宁区
C6641,121.8561,31.0896,浦东新区
C6642,121.2916,31.1857,青浦区
C6643,121.5047,31.238,浦东新区
C6644,121.5047,31.238,浦东新区
C6645,121.5047,31.238,浦东新区
C6647,121.4517,31.213,徐汇区
C6649,121.4547,31.246,静安区
C6650,121.4607,31.25,静安区
C6651,121.4577,31.233,静安区
C6652,121.4617,31.224,黄浦区
C6653,121.4727,31.219,黄浦区
C6654,121.4417,31.248,普陀区
C6657,121.3617,31.137,闵行区
C6658,121.3777,31.141,闵行区
C6659,121.3927,31.145,闵行区
C6660,121.3897,31.159,闵行区
C6661,121.3977,31.165,徐汇区
C6662,121.4097,31.169,徐汇区
C6663,121.4167,31.171,徐汇区
C6664,121.4327,31.173,徐汇区
C6665,121.4427,31.174,徐汇区
C6666,121.4507,31.178,徐汇区
C6667,121.4587,31.189,徐汇区
C6668,121.4607,31.197,徐汇区
C6669,121.4577,31.206,黄浦区
C6670,121.4577,31.221,黄浦区
C6671,121.4577,31.233,静安区
C6672,121.4547,31.246,静安区
C6673,121.6641,31.1436,浦东新区
C6678,121.5047,31.185,浦东新区
C6682,121.4917,31.234,黄浦区
C6684,121.2226,31.2377,青浦区
C6686,121.4357,31.164,徐汇区
C6688,121.3707,31.179,闵行区
C6693,121.5481,31.2286,浦东新区
C6700,121.1936,31.0187,松江区
C6707,121.4897,30.919,奉贤区
C6712,121.2476,31.0597,松江区
C6794,121.5107,31.321,杨浦区
C6796,121.4837,31.242,黄浦区
C6801,121.4547,31.248,静安区
C6806,121.6051,31.2106,浦东新区
C6808,121.3476,31.2287,长宁区
C6810,121.4677,31.215,黄浦区
C6817,121.5991,31.2086,浦东新区
C6818,121.5891,31.2626,浦东新区
C6821,121.4837,31.404,宝山区
C6822,121.5861,31.3546,浦东新区
C6824,121.5191,31.3016,杨浦区
C6827,121.4747,31.244,静安区
C6833,121.4387,31.299,静安区
C6870,121.4557,31.248,静安区
C6876,121.4557,31.038,闵行区
C6877,121.4717,31.008,奉贤区
C6884,121.4967,31.23,黄浦区
C6896,121.4577,31.302,静安区
C6900,121.4647,31.023,闵行区
C8000,121.3526,30.7857,金山区
C8001,121.5037,31.199,浦东新区
C8002,121.8201,31.0996,浦东新区
C8003,121.6951,31.1196,浦东新区
C8004,121.5371,31.0516,浦东新区
C8005,121.2936,31.4067,嘉定区
C8006,121.1666,31.3667,嘉定区
C8007,121.2246,31.1437,青浦区
C8008,121.6591,31.0976,浦东新区
C8009,121.2736,31.1887,青浦区
C8010,121.2066,31.2947,嘉定区
C8011,121.2336,31.0597,松江区
C8012,121.1056,31.2577,青浦区
C8013,121.1586,31.1807,青浦区
C8014,121.4227,30.989,奉贤区
C8015,121.4277,31.093,闵行区
C8016,121.3006,31.1817,青浦区
C8017,121.5751,31.2746,浦东新区
C8018,121.3376,31.4787,宝山区
C8019,121.3356,31.4327,宝山区
C8020,121.3356,31.4587,宝山区
C8021,121.1986,31.2157,青浦区
C8022,121.5731,31.1186,浦东新区
C8023,121.1376,31.2497,青浦区
C8024,121.1666,31.2187,青浦区
C8025,121.2146,31.4327,嘉定区
C8026,121.1906,31.2287,青浦区
C8027,121.3787,31.434,宝山区
C8028,121.3597,31.489,宝山区
C8029,121.2806,31.3907,嘉定区
C8030,121.2926,31.4967,Unknown
C8031,121.1146,30.9877,松江区
C8032,121.1746,31.0427,松江区
C8033,121.1026,31.0677,青浦区
C8034,121.1976,31.0417,松江区
C8035,121.7561,31.1526,浦东新区
C8036,121.2686,30.7057,金山区
C8037,121.1386,30.8917,金山区
C8038,121.7151,31.2416,浦东新区
C8039,121.6161,31.3146,浦东新区
C8040,121.6191,31.2966,浦东新区
C8041,121.5097,31.094,闵行区
C8042,121.5411,31.3496,浦东新区
C8043,121.3957,31.077,闵行区
C8044,121.1776,30.9717,松江区
C8045,121.4617,31.422,宝山区
C8046,121.1306,31.3327,嘉定区
C8047,121.3857,31.386,宝山区
C8048,121.2416,31.0907,松江区
C8049,121.3456,31.2727,嘉定区
C8050,121.2626,31.4797,嘉定区
C8051,121.2336,31.4077,嘉定区
C8052,121.2486,31.4517,嘉定区
C8053,121.1486,31.3227,嘉定区
C8054,121.1336,31.3067,嘉定区
C8055,121.2196,31.2987,嘉定区
C8056,121.1606,31.2767,嘉定区
C8057,121.4717,31.278,虹口区
C8058,121.2876,31.2447,嘉定区
C8059,121.4727,30.943,奉贤区
C8060,121.2086,31.4707,嘉定区
C8061,121.4917,31.201,黄浦区
C8062,121.4417,31.236,静安区
C8063,121.4957,31.209,黄浦区
C8064,120.9166,31.0277,青浦区
C8065,121.0946,31.1467,青浦区
C8066,121.0416,31.0067,青浦区
C8067,121.1656,30.7897,金山区
C8068,121.3947,31.055,闵行区
C8069,121.4777,31.242,黄浦区
C8070,121.4827,31.25,虹口区
C8071,121.3997,31.252,普陀区
C8072,121.4217,31.253,普陀区
C8073,121.4477,31.204,徐汇区
C8074,121.4457,31.158,徐汇区
C8075,121.4277,31.192,徐汇区
C8076,121.3897,31.086,闵行区
C8077,121.3887,31.303,宝山区
C8078,121.4147,31.217,长宁区
C8079,121.3847,31.273,普陀区
C8080,121.4807,31.185,浦东新区
C8081,121.4647,31.266,静安区
C8082,121.4517,31.279,静安区
C8083,121.4667,31.31,虹口区
C8084,121.4847,31.266,虹口区
C8085,121.4887,31.317,宝山区
C8086,121.3997,31.32,宝山区
C8087,121.4117,31.15,徐汇区
C8088,121.4657,31.304,虹口区
C8089,121.4247,31.167,徐汇区
C8090,121.3727,31.294,宝山区
C8091,121.4577,31.332,宝山区
C8092,121.4067,30.812,金山区
C8093,121.3747,31.219,长宁区
C8094,121.4257,31.45,宝山区
C8095,121.4627,31.358,宝山区
C8096,121.3707,31.257,嘉定区
C8097,121.4067,31.368,宝山区
C8098,121.1096,31.1407,青浦区
C8099,121.5401,31.2486,浦东新区
C8100,121.5341,31.1656,浦东新区
C8101,121.5481,31.2776,杨浦区
C8102,121.4177,31.024,闵行区
C8103,121.1466,31.1807,青浦区
C8104,121.3086,31.3027,嘉定区
C8105,121.2366,30.8977,金山区
C8106,121.4777,31.21,黄浦区
C8107,121.4597,31.213,黄浦区
C8108,121.5117,31.248,浦东新区
C8109,121.9031,30.9266,浦东新区
C8110,121.8931,30.8996,浦东新区
C8112,121.9211,30.9136,浦东新区
C8113,121.7731,30.8576,浦东新区
C8114,121.8171,30.8646,浦东新区
C8115,121.7101,31.0666,浦东新区
C8116,121.7521,31.0146,浦东新区
C8117,121.6711,31.0626,浦东新区
C8118,121.5107,31.027,闵行区
C8119,121.4447,30.831,奉贤区
C8120,121.4817,30.854,奉贤区
C8121,121.5221,30.9776,奉贤区
C8122,121.5381,30.8736,奉贤区
C8123,121.5961,31.0036,奉贤区
C8124,121.3787,30.833,金山区
C8126,121.0716,30.8707,金山区
C8127,121.3386,31.1527,闵行区
C8128,121.7311,30.8996,奉贤区
C8129,120.9606,31.0697,青浦区
C8130,121.4897,30.838,奉贤区
C8131,121.3186,30.8227,金山区
C8132,121.2996,30.8607,金山区
C8133,121.1506,30.8367,金山区
C8134,121.0096,31.0007,青浦区
C8135,121.6051,30.8696,奉贤区
C8136,121.7341,30.9166,奉贤区
C8137,120.9906,30.9047,金山区
C8138,121.2676,30.8357,金山区
C8139,121.6381,30.9136,奉贤区
C8140,121.5311,30.8246,奉贤区
C8141,121.0706,31.2217,青浦区
C8142,121.2986,30.7287,金山区
C8143,121.0576,30.9647,青浦区
C8144,120.9386,31.0407,青浦区
C8145,121.6501,30.8846,奉贤区
C8146,121.7951,31.0746,浦东新区
C8147,121.7961,31.0196,浦东新区
C8148,121.6681,31.0036,浦东新区
C8149,121.6231,31.0076,浦东新区
C8150,121.3647,31.192,长宁区
C8151,121.4847,30.961,奉贤区
C8152,121.4467,31.424,宝山区
C8153,121.4167,30.905,奉贤区
C8154,121.0956,31.1537,青浦区
C8155,121.4537,30.913,奉贤区
C8156,121.2896,31.1287,松江区
C8157,121.2466,31.0067,松江区
C8158,121.5221,30.8676,奉贤区
C8159,121.2926,31.3247,嘉定区
C8160,121.6941,30.9756,奉贤区
C8161,121.1326,30.8147,金山区
C8162,121.1926,30.9137,金山区
C8163,121.2756,30.8927,金山区
C8164,121.3236,30.7697,金山区
C8165,121.3036,30.7767,金山区
C8166,121.3066,30.8077,金山区
C8167,121.5661,31.0506,浦东新区
C8168,121.0606,31.1507,青浦区
